Lat,Lon,Times_exceeded
52.2,21.05,2.0
52.388,21.159,2.0
52.306,20.949,2.0
52.278,20.835,2.0
52.197,21.176,2.0
52.228,21.246,2.0
52.157,20.99,2.0
52.267,20.941,2.0
52.341,21.12,2.0
52.053,21.003,2.0
52.181,21.074,2.0
52.223,20.981,2.0
52.238,20.896,2.0
52.258,21.142,2.0
52.198,21.175,2.0
52.054,21.057,2.0
52.209,21.109,2.0
52.259,21.046,2.0
52.173,21.065,2.0
52.313,20.966,2.0
52.311,20.883,2.0
52.298,21.084,2.0
52.246,20.983,2.0
52.227,21.245,2.0
52.297,20.997,2.0
52.351,20.979,2.0
52.156,20.989,2.0
52.277,20.972,2.0
52.141,20.914,2.0
52.19,20.92,2.0
52.265,20.947,2.0
52.351,20.945,2.0
52.17,21.04,2.0
52.294,21.048,2.0
52.069,20.873,2.0
52.226,21.157,2.0
52.218,20.906,2.0
52.234,21.03,2.0
52.236,21.04,2.0
52.304,20.938,2.0
52.267,21.032,2.0
52.162,21.018,2.0
52.354,20.942,2.0
52.229,21.224,2.0
52.156,20.996,2.0
52.27,20.832,2.0
52.178,20.946,2.0
52.333,21.024,2.0
52.267,20.829,2.0
52.219,20.959,2.0
52.16,21.216,2.0
52.14,20.903,2.0
52.06,20.911,2.0
52.394,21.164,2.0
52.268,21.034,2.0
52.296,21.014,2.0
52.166,20.986,2.0
52.308,21.078,2.0
52.226,21.164,2.0
52.258,21.042,2.0
52.222,21.069,2.0
52.139,21.191,2.0
52.164,20.986,2.0
52.042,21.083,2.0
52.301,20.939,2.0
52.24,20.933,2.0
52.178,20.979,2.0
52.217,20.904,2.0
52.226,21.166,2.0
52.209,21.163,2.0
52.289,21.077,2.0
52.439,21.048,2.0
52.273,20.835,2.0
52.227,20.897,2.0
52.298,20.935,2.0
52.336,21.047,2.0
52.135,21.192,2.0
52.257,21.04,2.0
52.208,21.048,2.0
52.196,21.176,2.0
52.225,21.199,2.0
52.259,20.922,2.0
52.215,21.128,2.0
52.191,21.058,2.0
52.122,21.098,2.0
52.308,21.089,2.0
52.225,21.175,2.0
52.247,21.102,2.0
52.382,20.922,2.0
52.38,20.922,2.0
52.276,21.142,2.0
52.359,20.859,2.0
52.228,20.963,2.0
52.215,21.124,2.0
52.281,21.071,2.0
52.161,21.102,2.0
52.233,21.125,2.0
52.199,21.174,2.0
52.249,21.178,2.0
52.178,21.027,2.0
52.289,21.001,2.0
52.151,21.018,2.0
52.169,21.038,2.0
52.08,20.771,2.0
52.379,20.924,2.0
52.281,20.985,2.0
52.196,20.995,2.0
52.252,21.139,2.0
52.191,21.08,2.0
52.221,20.92,2.0
52.118,20.892,2.0
52.212,20.989,2.0
52.052,20.998,2.0
52.378,21.15,2.0
52.303,21.044,2.0
52.177,21.06,2.0
52.251,21.148,2.0
52.177,21.036,2.0
52.168,21.044,2.0
52.288,20.995,2.0
52.305,21.051,2.0
52.378,20.926,2.0
52.255,20.972,2.0
52.168,21.037,2.0
52.24,20.89,2.0
52.257,21.165,2.0
52.298,20.793,2.0
52.12,21.101,2.0
52.213,21.061,2.0
52.312,21.003,2.0
52.364,20.946,2.0
52.261,21.048,2.0
52.326,20.941,2.0
52.295,21.016,2.0
52.212,21.047,2.0
52.292,21.018,2.0
52.201,21.033,2.0
52.177,21.196,2.0
52.244,21.094,2.0
52.176,21.198,2.0
52.294,20.932,2.0
52.219,20.913,2.0
52.167,21.222,2.0
52.134,20.899,2.0
52.274,20.965,2.0
52.382,21.029,2.0
52.307,21.068,2.0
52.245,21.091,2.0
52.31,20.883,2.0
52.169,21.01,2.0
52.197,20.931,2.0
52.337,20.943,2.0
52.309,20.983,2.0
52.235,21.254,2.0
52.191,21.171,2.0
52.235,21.078,2.0
52.374,21.029,2.0
52.278,21.012,2.0
52.189,21.062,2.0
52.076,20.779,2.0
52.156,20.959,2.0
52.242,20.995,2.0
52.286,20.931,2.0
52.281,21.011,2.0
52.392,21.162,2.0
52.162,20.933,2.0
52.277,20.98,2.0
52.062,21.041,2.0
52.39,21.161,2.0
52.292,21.064,2.0
52.184,20.977,2.0
52.237,21.046,2.0
52.294,21.053,2.0
52.257,20.901,2.0
52.022,20.881,2.0
52.192,21.071,2.0
52.185,21.046,2.0
52.217,20.965,2.0
52.098,21.116,2.0
52.304,20.988,2.0
52.26,20.995,2.0
52.405,21.038,2.0
52.176,21.061,2.0
52.17,21.083,2.0
52.214,21.093,2.0
52.211,20.764,2.0
52.183,20.982,2.0
52.262,21.05,2.0
52.18,20.992,2.0
52.377,20.797,2.0
52.386,21.044,2.0
52.294,21.081,2.0
52.273,20.941,2.0
52.163,21.037,2.0
52.117,20.892,2.0
51.966,21.133,2.0
52.258,20.709,2.0
52.236,21.083,2.0
52.183,20.971,2.0
52.156,21.017,2.0
52.329,21.048,2.0
52.28,20.992,2.0
52.196,21.12,2.0
52.222,21.016,2.0
52.156,20.958,2.0
52.168,21.077,2.0
52.094,21.019,2.0
52.152,21.092,2.0
52.261,20.952,2.0
52.207,20.973,2.0
52.393,21.033,2.0
52.092,20.882,2.0
52.257,21.17,2.0
52.291,20.821,2.0
52.229,20.967,2.0
52.328,20.968,2.0
52.191,21.046,2.0
52.093,21.128,2.0
52.219,20.973,2.0
52.251,21.041,2.0
52.211,20.781,2.0
52.128,21.018,2.0
52.257,21.167,2.0
52.224,21.213,2.0
52.296,21.015,2.0
52.266,20.943,2.0
52.097,21.019,2.0
52.292,21.059,2.0
52.227,20.949,2.0
52.308,21.088,2.0
52.271,20.964,2.0
52.224,21.208,2.0
52.282,21.009,2.0
52.249,20.956,2.0
52.177,21.195,2.0
52.383,21.042,2.0
52.158,21.308,2.0
52.213,21.215,2.0
52.402,20.946,2.0
52.213,21.091,2.0
52.226,21.043,2.0
52.356,21.132,2.0
52.243,21.049,2.0
52.392,21.046,2.0
52.342,20.971,2.0
52.285,20.831,2.0
52.263,20.955,2.0
52.094,20.883,2.0
52.247,20.934,2.0
52.282,20.985,2.0
52.286,20.994,2.0
52.176,20.913,2.0
52.215,20.896,2.0
52.174,20.855,2.0
52.253,20.809,2.0
52.116,20.861,2.0
52.166,21.034,2.0
52.267,20.932,2.0
52.211,20.95,2.0
52.265,20.826,2.0
52.112,21.018,2.0
52.143,21.018,2.0
52.224,21.203,2.0
52.192,21.279,2.0
52.25,21.085,2.0
52.16,21.118,2.0
52.034,20.963,2.0
52.173,20.845,2.0
52.194,20.86,2.0
52.271,20.862,2.0
52.235,20.991,2.0
52.213,20.832,2.0
52.301,20.991,2.0
52.29,21.078,2.0
52.176,21.041,2.0
52.369,20.833,2.0
52.206,21.023,2.0
52.042,20.955,2.0
52.215,21.127,2.0
52.249,20.939,2.0
52.261,20.831,2.0
52.177,20.84,2.0
52.261,21.051,2.0
52.254,20.898,2.0
52.341,20.955,2.0
52.156,20.96,2.0
52.043,20.953,2.0
52.089,20.881,2.0
52.172,21.02,2.0
52.151,21.062,2.0
52.098,20.885,2.0
52.189,21.083,2.0
52.167,21.034,2.0
52.236,21.091,2.0
52.24,20.92,2.0
52.336,20.942,2.0
52.197,21.12,2.0
52.208,21.054,2.0
52.234,21.033,2.0
52.404,21.197,2.0
52.34,20.956,2.0
52.215,20.967,2.0
52.3,21.036,2.0
52.276,21.166,2.0
52.306,21.056,2.0
52.257,21.173,2.0
52.351,20.977,2.0
52.07,20.842,2.0
52.308,21.084,2.0
52.093,21.13,2.0
52.299,21.013,2.0
52.252,21.029,2.0
52.159,21.201,2.0
52.22,21.016,2.0
52.151,21.026,2.0
52.291,20.839,2.0
52.174,20.849,2.0
52.195,21.121,2.0
52.193,21.057,2.0
52.228,21.002,2.0
52.224,20.958,2.0
52.195,21.177,2.0
52.31,21.004,2.0
52.176,21.197,2.0
52.173,21.003,2.0
52.274,20.936,2.0
52.209,21.134,2.0
52.18,20.878,2.0
52.192,21.069,2.0
52.218,20.909,2.0
52.235,21.08,2.0
52.227,21.145,2.0
52.045,20.951,2.0
52.239,21.116,2.0
52.282,20.958,2.0
52.183,20.951,2.0
52.178,21.045,2.0
52.244,20.999,2.0
52.25,21.041,2.0
52.171,21.042,2.0
52.233,21.029,2.0
52.174,20.857,2.0
52.263,20.951,2.0
52.208,20.946,2.0
52.172,21.042,2.0
52.236,21.058,2.0
52.22,21.101,2.0
52.115,20.859,2.0
52.031,20.961,2.0
52.315,21.006,2.0
52.163,21.017,2.0
52.128,20.991,2.0
52.292,21.043,2.0
52.17,21.156,2.0
52.247,20.912,2.0
52.357,21.133,2.0
52.194,20.94,2.0
52.162,21.017,2.0
52.279,21.012,2.0
52.315,21.008,2.0
52.255,21.14,2.0
52.32,20.914,2.0
52.166,21.022,2.0
52.078,21.075,2.0
52.099,20.885,2.0
52.263,20.668,2.0
52.262,21.013,2.0
52.238,20.897,2.0
52.235,21.037,2.0
52.345,21.123,2.0
52.039,20.949,2.0
52.199,20.918,2.0
52.161,21.101,2.0
52.303,21.046,2.0
52.252,20.915,2.0
52.234,21.06,2.0
52.264,20.956,2.0
52.178,21.141,2.0
52.233,20.7,2.0
52.263,20.952,2.0
52.161,21.1,2.0
52.305,21.054,2.0
52.226,21.068,2.0
52.266,20.957,2.0
52.117,21.018,2.0
52.23,21.023,2.0
52.264,20.925,2.0
52.177,21.035,2.0
52.252,21.015,2.0
52.26,20.689,2.0
52.255,20.723,2.0
52.211,20.761,2.0
52.107,20.888,2.0
52.279,20.835,2.0
52.182,20.893,2.0
52.22,21.102,2.0
52.166,21.02,2.0
52.183,21.092,2.0
52.18,21.137,2.0
52.207,21.189,2.0
52.222,21.045,2.0
52.277,21.013,2.0
52.321,20.913,2.0
52.205,21.079,2.0
52.376,20.801,2.0
52.157,21.192,2.0
52.074,20.875,2.0
52.184,20.976,2.0
52.168,20.935,2.0
52.252,21.151,2.0
52.106,20.888,2.0
52.087,21.02,2.0
52.108,20.888,2.0
52.21,20.95,2.0
52.217,21.011,2.0
52.161,21.104,2.0
52.084,20.879,2.0
52.22,21.136,2.0
52.11,20.889,2.0
52.279,21.069,2.0
52.121,20.894,2.0
52.376,20.804,2.0
52.267,21.033,2.0
52.207,21.111,2.0
52.172,20.976,2.0
52.076,20.876,2.0
52.162,21.049,2.0
52.085,20.951,2.0
52.188,21.282,2.0
52.179,21.139,2.0
52.241,20.957,2.0
52.226,20.957,2.0
52.232,21.075,2.0
52.312,20.979,2.0
52.254,21.153,2.0
52.173,21.033,2.0
52.284,20.91,2.0
52.169,20.936,2.0
52.24,21.112,2.0
52.212,20.823,2.0
52.196,20.998,2.0
52.181,20.888,2.0
52.185,21.131,2.0
52.299,20.792,2.0
52.242,21.104,2.0
52.216,20.993,2.0
52.28,21.011,2.0
52.305,21.008,2.0
52.292,21.062,2.0
52.318,21.018,2.0
52.325,20.909,2.0
52.239,20.91,2.0
52.245,20.982,2.0
52.31,20.926,2.0
52.305,20.988,2.0
52.257,20.715,2.0
52.223,21.162,2.0
52.1,21.115,2.0
52.214,21.006,2.0
52.258,21.064,2.0
52.388,21.031,2.0
52.037,20.966,2.0
52.291,20.823,2.0
52.277,20.994,2.0
52.118,21.105,2.0
52.284,20.912,2.0
52.293,20.947,2.0
52.188,20.966,2.0
52.223,20.897,2.0
52.186,20.979,2.0
52.314,20.922,2.0
52.202,21.035,2.0
52.278,21.044,2.0
52.174,20.979,2.0
52.307,20.985,2.0
52.194,20.938,2.0
52.173,21.044,2.0
52.23,21.028,2.0
52.167,21.081,2.0
52.079,20.877,2.0
52.27,20.933,2.0
52.256,20.903,2.0
52.226,20.992,2.0
52.397,20.94,2.0
52.223,20.927,2.0
52.239,20.908,2.0
52.231,20.897,2.0
52.239,20.907,2.0
52.405,21.161,1.0
52.184,21.08,1.0
52.128,20.98,1.0
52.126,20.98,1.0
52.187,20.885,1.0
52.211,21.168,1.0
52.104,21.018,1.0
52.256,21.061,1.0
52.193,21.171,1.0
52.202,20.898,1.0
52.272,20.997,1.0
52.164,21.109,1.0
52.406,21.165,1.0
52.256,21.059,1.0
52.244,20.998,1.0
52.194,21.171,1.0
52.246,21.22,1.0
52.404,21.157,1.0
52.028,21.001,1.0
52.258,20.993,1.0
52.26,21.064,1.0
52.169,21.071,1.0
52.258,20.995,1.0
52.376,20.922,1.0
52.126,21.199,1.0
52.202,21.034,1.0
52.407,21.168,1.0
52.217,21.156,1.0
52.264,21.093,1.0
52.284,20.956,1.0
52.236,21.037,1.0
52.321,20.948,1.0
52.363,21.138,1.0
52.203,21.068,1.0
52.377,20.921,1.0
52.226,21.163,1.0
52.048,20.985,1.0
52.21,20.806,1.0
52.367,20.842,1.0
52.386,21.009,1.0
52.313,20.978,1.0
52.392,20.729,1.0
52.242,21.016,1.0
52.443,21.009,1.0
52.395,21.034,1.0
52.442,21.013,1.0
52.162,21.221,1.0
52.316,20.957,1.0
52.25,20.965,1.0
52.441,21.015,1.0
52.025,21.002,1.0
52.212,20.753,1.0
52.109,20.801,1.0
52.15,21.03,1.0
52.259,20.999,1.0
52.181,21.136,1.0
52.299,20.936,1.0
52.444,21.005,1.0
52.233,21.13,1.0
52.307,20.909,1.0
52.318,21.03,1.0
52.253,20.808,1.0
52.253,20.811,1.0
52.111,20.8,1.0
52.249,20.965,1.0
52.304,21.049,1.0
52.152,21.064,1.0
52.046,20.95,1.0
52.069,20.946,1.0
52.256,20.949,1.0
52.355,20.938,1.0
52.183,21.134,1.0
52.257,21.041,1.0
52.182,21.226,1.0
52.112,20.799,1.0
52.209,20.97,1.0
52.227,20.95,1.0
52.192,20.883,1.0
52.051,21.065,1.0
52.177,20.871,1.0
52.246,21.217,1.0
52.201,21.06,1.0
52.308,21.035,1.0
52.158,20.945,1.0
52.157,21.178,1.0
52.334,21.101,1.0
52.252,21.037,1.0
52.234,21.085,1.0
52.323,20.962,1.0
52.149,21.047,1.0
52.236,21.222,1.0
52.262,20.635,1.0
52.392,20.748,1.0
52.117,20.801,1.0
52.39,20.986,1.0
52.039,20.782,1.0
52.2,21.037,1.0
52.118,21.209,1.0
52.189,20.917,1.0
52.244,21.134,1.0
52.216,20.893,1.0
52.023,20.88,1.0
52.012,21.003,1.0
52.121,20.87,1.0
52.234,21.099,1.0
52.18,20.996,1.0
52.014,21.004,1.0
52.374,21.148,1.0
52.228,21.013,1.0
52.29,20.95,1.0
52.407,21.202,1.0
52.187,21.284,1.0
52.256,21.038,1.0
52.265,20.968,1.0
52.306,21.055,1.0
52.304,21.09,1.0
52.317,20.955,1.0
52.318,21.041,1.0
52.157,20.951,1.0
52.041,20.782,1.0
52.189,20.915,1.0
52.191,21.045,1.0
52.217,21.046,1.0
52.171,21.041,1.0
52.239,21.006,1.0
52.291,20.822,1.0
52.06,20.912,1.0
52.315,20.882,1.0
52.168,21.205,1.0
52.079,20.771,1.0
52.27,20.98,1.0
52.229,21.022,1.0
52.347,21.124,1.0
52.331,21.112,1.0
52.191,20.922,1.0
52.025,20.877,1.0
52.289,20.976,1.0
52.1,21.116,1.0
52.263,20.642,1.0
52.263,20.64,1.0
52.205,20.91,1.0
52.04,20.953,1.0
52.193,20.924,1.0
52.222,20.99,1.0
52.307,21.06,1.0
52.248,21.2,1.0
52.056,21.052,1.0
52.215,20.854,1.0
52.244,21.135,1.0
52.055,21.056,1.0
52.207,21.043,1.0
52.233,20.915,1.0
52.235,21.223,1.0
52.124,21.096,1.0
52.262,20.637,1.0
52.225,21.173,1.0
52.04,20.954,1.0
52.18,21.002,1.0
52.038,20.782,1.0
52.174,21.229,1.0
52.117,21.21,1.0
52.224,20.931,1.0
52.237,21.048,1.0
52.216,20.99,1.0
52.199,21.038,1.0
52.024,20.879,1.0
52.011,21.003,1.0
52.246,21.073,1.0
52.179,21.002,1.0
52.338,20.999,1.0
52.274,20.835,1.0
52.179,21.0,1.0
52.196,20.911,1.0
52.252,21.129,1.0
52.272,20.926,1.0
52.178,21.049,1.0
52.223,21.256,1.0
52.447,21.004,1.0
52.015,20.888,1.0
52.328,20.881,1.0
52.308,20.883,1.0
52.339,21.099,1.0
52.223,20.987,1.0
52.386,20.999,1.0
52.115,20.798,1.0
52.23,21.01,1.0
52.387,20.996,1.0
52.207,21.052,1.0
52.193,21.056,1.0
52.234,21.036,1.0
52.213,21.158,1.0
52.175,21.02,1.0
52.212,20.87,1.0
52.105,21.097,1.0
52.257,20.992,1.0
52.209,21.077,1.0
52.302,20.905,1.0
52.152,21.02,1.0
52.139,21.048,1.0
52.011,20.892,1.0
52.024,21.003,1.0
52.247,21.215,1.0
52.202,21.062,1.0
52.125,20.98,1.0
52.114,20.798,1.0
52.262,20.624,1.0
52.261,20.619,1.0
52.214,20.834,1.0
52.408,21.17,1.0
52.149,21.018,1.0
52.15,21.092,1.0
52.186,20.905,1.0
52.214,20.873,1.0
52.266,21.026,1.0
52.225,20.957,1.0
52.075,21.017,1.0
52.018,20.885,1.0
52.226,21.162,1.0
52.177,20.979,1.0
52.293,21.018,1.0
52.11,21.018,1.0
52.182,21.09,1.0
52.191,21.081,1.0
52.204,21.067,1.0
52.388,20.993,1.0
52.05,20.993,1.0
52.21,21.16,1.0
52.211,21.162,1.0
52.044,20.783,1.0
52.175,20.863,1.0
52.156,21.184,1.0
52.254,20.799,1.0
52.208,20.868,1.0
52.308,21.037,1.0
52.267,21.021,1.0
52.23,21.095,1.0
52.084,21.022,1.0
52.185,21.286,1.0
52.047,20.785,1.0
52.204,21.068,1.0
52.211,20.868,1.0
52.306,21.052,1.0
52.448,21.006,1.0
52.345,21.102,1.0
52.264,21.022,1.0
52.016,20.887,1.0
52.217,20.991,1.0
52.213,21.16,1.0
52.284,20.99,1.0
52.312,20.883,1.0
52.319,20.915,1.0
52.197,20.866,1.0
52.194,20.972,1.0
52.196,21.04,1.0
52.333,21.113,1.0
52.2,21.054,1.0
52.045,20.784,1.0
52.228,21.0,1.0
52.249,21.223,1.0
52.162,21.107,1.0
52.343,20.849,1.0
52.178,21.03,1.0
52.29,21.067,1.0
52.175,20.865,1.0
52.313,20.918,1.0
52.212,20.988,1.0
52.343,20.882,1.0
52.439,21.019,1.0
52.275,21.117,1.0
52.325,21.064,1.0
52.247,21.017,1.0
52.213,21.103,1.0
52.178,21.028,1.0
52.14,21.331,1.0
52.052,20.928,1.0
52.226,21.024,1.0
52.155,21.029,1.0
52.25,21.236,1.0
52.438,21.021,1.0
52.156,20.998,1.0
52.317,21.059,1.0
52.236,21.081,1.0
52.238,21.027,1.0
52.36,20.938,1.0
52.077,20.782,1.0
52.257,21.164,1.0
52.237,21.112,1.0
52.279,21.127,1.0
52.229,20.802,1.0
52.253,21.03,1.0
52.225,20.937,1.0
52.209,20.999,1.0
52.21,20.811,1.0
52.174,20.854,1.0
52.179,21.045,1.0
52.444,21.004,1.0
52.156,20.986,1.0
52.09,20.881,1.0
52.178,20.908,1.0
52.053,20.927,1.0
52.266,20.944,1.0
52.185,21.081,1.0
52.443,21.01,1.0
52.202,20.915,1.0
52.23,21.107,1.0
52.225,20.802,1.0
52.182,20.892,1.0
52.03,20.961,1.0
52.313,21.06,1.0
52.224,21.202,1.0
52.247,21.223,1.0
52.334,20.982,1.0
52.267,20.959,1.0
52.229,21.002,1.0
52.098,20.884,1.0
52.221,20.974,1.0
52.215,21.165,1.0
52.435,21.024,1.0
52.268,20.817,1.0
52.156,20.964,1.0
52.232,21.04,1.0
52.354,21.054,1.0
52.171,21.011,1.0
52.098,21.053,1.0
52.377,20.927,1.0
52.144,21.327,1.0
52.192,20.878,1.0
52.178,20.873,1.0
52.305,20.775,1.0
52.224,21.162,1.0
52.333,20.964,1.0
52.184,21.179,1.0
52.229,21.14,1.0
52.256,21.0,1.0
52.051,20.93,1.0
52.191,20.877,1.0
52.208,21.165,1.0
52.036,21.088,1.0
52.033,20.962,1.0
52.141,21.329,1.0
52.184,20.871,1.0
52.19,20.876,1.0
52.292,20.819,1.0
52.177,20.869,1.0
52.306,20.771,1.0
52.372,21.27,1.0
52.436,21.023,1.0
52.181,20.883,1.0
52.293,20.94,1.0
52.211,21.047,1.0
52.198,21.039,1.0
52.206,21.169,1.0
52.228,20.902,1.0
52.26,21.028,1.0
52.222,21.044,1.0
52.243,21.172,1.0
52.143,21.328,1.0
52.291,20.831,1.0
52.056,20.923,1.0
52.299,20.791,1.0
52.174,21.051,1.0
52.436,21.177,1.0
52.228,20.906,1.0
52.093,20.93,1.0
52.245,21.024,1.0
52.113,21.11,1.0
52.254,21.034,1.0
52.195,21.001,1.0
52.168,20.994,1.0
52.251,21.047,1.0
52.263,20.667,1.0
52.405,21.199,1.0
52.207,20.906,1.0
52.255,20.998,1.0
52.325,20.96,1.0
52.186,21.065,1.0
52.171,21.235,1.0
52.094,20.928,1.0
52.119,20.945,1.0
52.244,21.025,1.0
52.206,21.113,1.0
52.251,21.064,1.0
52.312,21.029,1.0
52.226,20.958,1.0
52.243,21.097,1.0
52.219,20.911,1.0
52.092,20.932,1.0
52.263,20.662,1.0
52.213,21.051,1.0
52.259,20.98,1.0
52.123,21.018,1.0
52.161,21.085,1.0
52.184,20.904,1.0
52.207,21.166,1.0
52.211,20.787,1.0
52.21,21.108,1.0
52.283,21.053,1.0
52.273,21.015,1.0
52.311,20.994,1.0
52.192,20.982,1.0
52.176,21.076,1.0
52.168,21.078,1.0
52.162,20.929,1.0
52.243,21.096,1.0
52.204,20.939,1.0
52.299,21.086,1.0
52.165,20.986,1.0
52.174,21.048,1.0
52.434,21.171,1.0
52.157,21.047,1.0
52.406,21.201,1.0
52.371,21.029,1.0
52.178,21.009,1.0
52.135,21.331,1.0
52.397,20.941,1.0
52.224,21.212,1.0
52.209,21.172,1.0
52.309,20.987,1.0
52.03,21.089,1.0
52.191,21.082,1.0
52.231,21.02,1.0
52.314,20.964,1.0
52.254,21.033,1.0
52.228,21.005,1.0
52.27,21.062,1.0
52.183,21.303,1.0
52.178,20.872,1.0
52.22,20.961,1.0
52.174,21.15,1.0
52.19,20.957,1.0
52.223,21.042,1.0
52.308,20.953,1.0
52.298,21.042,1.0
52.182,21.219,1.0
52.228,21.143,1.0
52.111,20.849,1.0
52.207,20.946,1.0
52.16,20.986,1.0
52.19,21.078,1.0
52.17,21.238,1.0
52.237,21.222,1.0
52.121,20.946,1.0
52.222,21.038,1.0
52.279,20.934,1.0
52.38,20.784,1.0
52.21,20.795,1.0
52.061,20.92,1.0
52.246,21.105,1.0
52.238,21.048,1.0
52.182,21.222,1.0
52.149,21.017,1.0
52.25,20.831,1.0
52.307,20.932,1.0
52.135,21.33,1.0
52.396,20.94,1.0
52.158,21.031,1.0
52.257,21.028,1.0
52.434,21.026,1.0
52.216,21.016,1.0
52.192,21.14,1.0
52.307,21.071,1.0
52.176,21.146,1.0
52.191,21.077,1.0
52.087,21.121,1.0
52.265,20.929,1.0
52.084,21.021,1.0
52.269,20.933,1.0
52.108,20.889,1.0
52.212,21.215,1.0
52.386,20.768,1.0
52.046,21.074,1.0
52.293,21.08,1.0
52.255,20.985,1.0
52.286,20.829,1.0
52.223,20.98,1.0
52.415,21.188,1.0
52.189,21.322,1.0
52.211,20.765,1.0
52.151,21.03,1.0
52.151,21.027,1.0
52.26,21.145,1.0
52.268,21.033,1.0
52.316,20.96,1.0
52.247,21.016,1.0
52.266,21.121,1.0
52.279,20.979,1.0
52.29,20.975,1.0
52.049,20.945,1.0
52.359,20.834,1.0
52.296,20.892,1.0
52.268,21.121,1.0
52.321,20.973,1.0
52.154,21.209,1.0
52.212,21.012,1.0
52.188,21.173,1.0
52.161,21.036,1.0
52.183,21.215,1.0
52.091,20.95,1.0
52.086,21.02,1.0
52.287,21.007,1.0
52.366,20.933,1.0
52.046,21.076,1.0
52.136,21.192,1.0
52.223,20.959,1.0
52.132,20.889,1.0
52.287,20.828,1.0
52.225,21.172,1.0
52.247,21.133,1.0
52.24,20.915,1.0
52.259,20.598,1.0
52.377,20.928,1.0
52.243,20.872,1.0
52.389,21.013,1.0
52.226,21.169,1.0
52.188,21.184,1.0
52.044,20.975,1.0
52.208,21.084,1.0
52.155,21.313,1.0
52.257,20.99,1.0
52.267,21.039,1.0
52.213,20.829,1.0
52.246,21.034,1.0
52.387,20.763,1.0
52.26,20.607,1.0
52.157,21.31,1.0
52.213,20.895,1.0
52.201,20.9,1.0
52.238,21.043,1.0
52.2,21.146,1.0
52.44,21.018,1.0
52.226,21.075,1.0
52.244,21.038,1.0
52.217,21.165,1.0
52.306,20.932,1.0
52.047,21.072,1.0
52.182,21.22,1.0
52.19,21.183,1.0
52.134,21.193,1.0
52.222,21.041,1.0
52.364,20.836,1.0
52.335,20.884,1.0
52.132,21.056,1.0
52.386,20.766,1.0
52.21,20.793,1.0
52.291,20.824,1.0
52.181,20.89,1.0
52.285,20.83,1.0
52.207,21.041,1.0
52.202,20.869,1.0
52.208,20.966,1.0
52.179,21.29,1.0
52.22,20.918,1.0
52.316,21.099,1.0
52.156,20.957,1.0
52.193,20.975,1.0
52.365,20.934,1.0
52.384,21.018,1.0
52.247,21.011,1.0
52.198,20.89,1.0
52.066,20.932,1.0
52.181,21.07,1.0
52.139,21.098,1.0
52.189,20.88,1.0
52.146,21.324,1.0
52.297,21.053,1.0
52.18,20.877,1.0
52.225,21.09,1.0
52.21,20.916,1.0
52.193,21.18,1.0
52.308,21.061,1.0
52.317,20.918,1.0
52.264,21.045,1.0
52.261,20.925,1.0
52.131,21.061,1.0
52.291,20.834,1.0
52.319,20.966,1.0
52.326,21.038,1.0
52.205,21.039,1.0
52.225,21.07,1.0
52.099,20.903,1.0
52.183,21.208,1.0
52.216,21.1,1.0
52.318,20.964,1.0
52.193,21.049,1.0
52.302,21.039,1.0
52.066,20.93,1.0
52.257,21.169,1.0
52.099,20.907,1.0
52.129,20.964,1.0
52.211,21.075,1.0
52.247,21.013,1.0
52.09,21.019,1.0
52.145,21.325,1.0
52.207,20.986,1.0
52.375,20.931,1.0
52.211,21.161,1.0
52.324,21.057,1.0
52.194,21.179,1.0
52.324,21.106,1.0
52.335,20.987,1.0
52.099,20.905,1.0
52.176,20.916,1.0
52.229,20.964,1.0
52.197,20.888,1.0
52.131,20.969,1.0
52.184,21.193,1.0
52.1,20.894,1.0
52.243,21.05,1.0
52.049,20.94,1.0
52.216,21.023,1.0
52.225,20.934,1.0
52.182,21.228,1.0
52.161,21.05,1.0
52.284,21.008,1.0
52.24,21.031,1.0
52.357,21.053,1.0
52.045,21.078,1.0
52.1,20.898,1.0
52.187,21.046,1.0
52.133,20.973,1.0
52.208,21.081,1.0
52.382,21.02,1.0
52.237,21.103,1.0
52.177,21.045,1.0
52.407,20.953,1.0
52.227,21.065,1.0
52.434,21.025,1.0
52.174,20.942,1.0
52.275,20.918,1.0
52.264,21.048,1.0
52.279,20.93,1.0
52.238,21.018,1.0
52.132,20.971,1.0
52.281,21.01,1.0
52.351,20.821,1.0
52.148,21.322,1.0
52.297,21.055,1.0
52.328,21.28,1.0
52.216,21.045,1.0
52.326,21.034,1.0
52.225,21.073,1.0
52.1,20.9,1.0
52.351,21.054,1.0
52.433,21.028,1.0
52.199,20.892,1.0
52.293,21.03,1.0
52.158,21.047,1.0
52.183,21.091,1.0
52.211,21.008,1.0
52.218,20.915,1.0
52.149,21.32,1.0
52.32,21.102,1.0
52.141,21.191,1.0
52.261,21.148,1.0
52.407,21.174,1.0
52.251,21.063,1.0
52.219,21.099,1.0
52.185,20.98,1.0
52.25,20.918,1.0
52.283,20.982,1.0
52.208,20.945,1.0
52.239,21.055,1.0
52.054,20.867,1.0
52.303,20.945,1.0
52.228,20.915,1.0
52.035,20.964,1.0
52.236,21.122,1.0
52.193,21.06,1.0
52.077,21.045,1.0
52.264,20.929,1.0
52.171,21.197,1.0
52.19,21.077,1.0
52.162,21.114,1.0
52.322,21.032,1.0
52.226,20.854,1.0
52.215,20.961,1.0
52.286,21.109,1.0
