         147166893 function calls (146345743 primitive calls) in 87.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py:203(_add_array_type)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/runners.py:15(_State)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/secrets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:815(Call)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/message.py:591(get_content_type)
       36    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_string_helpers.py:16(english_lower)
       28    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/strings/base.py:21(BaseStringArrayMethods)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_typing/_dtype_like.py:71(_DTypeDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ssl.py:477(Purpose)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/google.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/format.py:1(<module>)
       93    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_utils/_inspect.py:131(strseq)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/resources/abc.py:14(ResourceReader)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/json/_table_schema.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pathlib.py:758(joinpath)
       18    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/base.py:478(register_extension_dtype)
       27    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:144(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:46(BaseIndexer)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/excel/_pyxlsb.py:24(PyxlsbReader)
      164    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:719(<listcomp>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:228(_recursive_repr)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.11/threading.py:90(RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:2297(timezone)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.11/typing.py:1621(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:102(BadLineHandleMethod)
      214    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/contextlib.py:77(__call__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_add_newdocs_scalars.py:18(numeric_type_aliases)
        6    0.000    0.000    0.000    0.000 <frozen posixpath>:150(dirname)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/config.py:145(_get_option)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_exceptions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method time.tzset}
       81    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_utils/__init__.py:25(decorator)
       84    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pytz/lazy.py:149(lazy)
       32    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py:46(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/markupsafe/__init__.py:260(EscapeFormatter)
       24    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/numerictypes.py:514(_scalar_type_key)
       14    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:848(search)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ssl.py:1006(SSLSocket)
       81    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_utils/__init__.py:14(set_module)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:3417(dtype)
       23    0.000    0.000    0.000    0.000 <frozen os>:756(encode)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/_policybase.py:293(header_source_parse)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/nanops.py:383(_datetimelike_compat)
      189    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/requests/status_codes.py:117(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/socket.py:220(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ctypes/__init__.py:342(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zipfile.py:1216(ZipFile)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/missing.py:913(_datetimelike_compat)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/_collections.py:84(__init__)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:474(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/_collections.py:41(_Sentinel)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/groupby/numba_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/opencage.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/random.py:119(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pathlib.py:531(_make_child)
        1    0.000    0.000    0.000    0.000 <frozen os>:48(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/tests.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/_abc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/resources/abc.py:131(TraversableResources)
       23    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/config.py:883(<listcomp>)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:967(_find_data_repr_)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:831(construct_from_string)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/mapbox.py:1(<module>)
       18    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/utils.py:89(internalcode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:3231(__str__)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1305(construct_from_string)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/base_futures.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_decorators.py:172(_deprecate_kwarg)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:923(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/smartystreets.py:1(<module>)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1054(construct_from_string)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/groupby/ops.py:105(WrappedCythonOp)
       46    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/polynomial/polynomial.py:1472(Polynomial)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/geocodio.py:1(<module>)
        4    0.000    0.000    0.000    0.000 <frozen posixpath>:397(abspath)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/tomtom.py:1(<module>)
      164    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:720(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:93(FixedWindowIndexer)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geographiclib/geomath.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen genericpath>:39(isdir)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/charset_normalizer/models.py:296(CliDetectionResult)
       20    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/mixins.py:16(_binary_method)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:123(VariableWindowIndexer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/functools.py:861(<lambda>)
       53    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:182(_add_module)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:352(look)
       34    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:742(pop_parameter_definitions)
      257    0.000    0.000    0.000    0.000 /usr/lib/python3.11/hmac.py:19(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/clipboards.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:58(Sectioned)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/parser/_parser.py:1371(_tzparser)
      215    0.000    0.000    0.000    0.000 /usr/lib/python3.11/typing.py:2214(cast)
        3    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/_common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/nominatim.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:396(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:576(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zoneinfo/_tzpath.py:5(reset_tzpath)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/json/_normalize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/tools/timedeltas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/platform.py:1106(python_implementation)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:368(field)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/functools.py:841(_is_union_type)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/base.py:2409(ExtensionOpsMixin)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/apply.py:770(FrameApply)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:737(_FilterTestCommon)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/platform.py:825(uname)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/__future__.py:1(<module>)
      279    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
      157    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/_distutils_hack/__init__.py:96(<lambda>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.11/re/_parser.py:894(_parse_flags)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/mixins.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:1748(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:292(Template)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/yandex.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:6744(__init__)
      257    0.000    0.000    0.000    0.000 /usr/lib/python3.11/hmac.py:20(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/feedparser.py:139(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/orc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/maptiler.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/_mixins.py:72(ravel_compat)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/pelias.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/plotting/_misc.py:608(_Options)
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:149(VariableOffsetWindowIndexer)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/util/ssltransport.py:23(SSLTransport)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py:74(_add_types)
       23    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/config.py:884(<listcomp>)
        7    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/config.py:856(is_instance_factory)
       10    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:918(as_const)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/bing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/resources/_common.py:47(get_package)
       13    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:435(__exit__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/woosmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/photon.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:252(Failure)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:765(__neg__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/mapquest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/geolake.py:1(<module>)
      114    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:1276(IPv4Address)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:642(List)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/format.py:1(<module>)
       72    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1220(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/flags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pprint.py:106(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:348(GroupbyIndexer)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:228(_acquireLock)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:279(ExpandingIndexer)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/datetimelike.py:169(_period_dispatch)
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.11/typing.py:1794(<genexpr>)
        8    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geographiclib/geodesic.py:86(Geodesic)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:1705(visit_Operand)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:441(ExponentialMovingWindowIndexer)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/reshape/encoding.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/uuid.py:139(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/databc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/objects.py:297(FixedForwardWindowIndexer)
        9    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/overrides.py:23(set_array_function_like_doc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pickle.py:1137(_Unpickler)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py:123(_add_integer_aliases)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.11/warnings.py:466(__enter__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/response.py:531(HTTPResponse)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/localization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/geokeo.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:401(_tuple_str)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/arcgis.py:20(ArcGIS)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/message.py:615(get_content_maintype)
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:1677(__new__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/functools.py:188(total_ordering)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/utils.py:428(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/bccache.py:101(BytecodeCache)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/banfrance.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
       18    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_add_newdocs_scalars.py:19(type_aliases_gen)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:1854(_split_scope_id)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/_arrow_string_mixins.py:1(<module>)
       12    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:194(find_spec)
