         75635515 function calls (74329514 primitive calls) in 42.923 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/ignfrance.py:14(IGNFrance)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/traceback.py:638(TracebackException)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/resample.py:2078(TimeGrouper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/threading.py:544(Event)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/_collections.py:24(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/excel/_odfreader.py:30(ODFReader)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:606(TemplateData)
        6    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        7    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/getlimits.py:157(_register_type)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/integer.py:214(Int16Dtype)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:592(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:6685(_validate_indexer)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/parser/_parser.py:241(parserinfo)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:1017(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/common.py:942(_BufferedWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:327(__set_name__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/threading.py:822(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/poolmanager.py:57(PoolKey)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:892(__bool__)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/excel/_xlsxwriter.py:24(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/requests/sessions.py:357(Session)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/tomtom.py:13(TomTom)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/pytables.py:1922(TableIterator)
       22    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/colormap.py:442(StepColormap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/subprocess.py:17(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:868(array)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:6643(__setattr__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/parquet.py:148(BaseImpl)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/categorical.py:2772(CategoricalAccessor)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/tz.py:332(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/unix_events.py:823(AbstractChildWatcher)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:124(_environment_config_check)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/csvs.py:139(_get_index_label_flat)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:668(Pair)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pytz/tzinfo.py:159(DstTzInfo)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/requests/models.py:84(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/fields.py:153(RequestField)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/urllib/error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geographiclib/geodesiccapability.py:15(GeodesicCapability)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:2075(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/requests/cookies.py:23(MockRequest)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_typing/_nbit.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/excel/_util.py:34(register_writer)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zipfile.py:802(ZipExtFile)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:459(__new__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/bccache.py:186(FileSystemBytecodeCache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/traceback.py:247(FrameSummary)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_testing/__init__.py:336(SubclassedSeries)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/resample.py:2033(TimedeltaIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/concurrent/futures/_base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/adapters.py:130(BaseAdapter)
       10    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/accessor.py:216(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/platform.py:735(_Processor)
        6    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:540(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/here.py:386(HereV7)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/sas/sasreader.py:35(ReaderBase)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/integer.py:256(UInt64Dtype)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/version/__init__.py:167(__ge__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/html.py:154(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/arrayprint.py:1245(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/visitor.py:50(NodeTransformer)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.11/_strptime.py:210(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/_strptime.py:128(<listcomp>)
       26    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/config_init.py:295(is_terminal)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/requests/adapters.py:100(HTTPAdapter)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/re/_parser.py:286(seek)
       20    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:1273(append)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/_utils.py:23(to_numpy_dtype_inference)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/json/_json.py:226(Writer)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/parser.py:872(ensure)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/integer.py:221(Int32Dtype)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/compat.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:1101(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/woosmap.py:13(Woosmap)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_internal.py:217(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/adapters.py:364(RequestsAdapter)
        7    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/numpy_.py:146(dtype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/accessors.py:53(Properties)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/xml/etree/ElementTree.py:1767(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/threading.py:637(Barrier)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.11/functools.py:845(_is_valid_dispatch_type)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:358(CallBlock)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/format.py:626(_is_in_terminal)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:6345(mvoid)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/resources/_adapters.py:114(OrphanPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zoneinfo/_common.py:127(_TZifHeader)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/accessor.py:49(PandasDelegate)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/exceptions.py:88(TemplateSyntaxError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/calendar.py:150(Calendar)
        8    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:461(getitem)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/_collections.py:65(RecentlyUsedContainer)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/format.py:1848(EngFormatter)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pathlib.py:130(<setcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/functools.py:745(<listcomp>)
       25    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/integer.py:249(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/gzip.py:75(_PaddedFile)
        3    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/parser/__init__.py:43(private_class)
        3    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/index_tricks.py:320(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zipfile.py:2222(CompleteDirs)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/selector_events.py:752(_SelectorTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/json/decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:1308(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/encodings/unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/element.py:202(Link)
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:322(_wrap_deprecated_method)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/methods/selectn.py:166(SelectNFrame)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/info.py:442(DataFrameInfo)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:191(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/resources/_adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:1303(Manager)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:346(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/info.py:772(_DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/baidu.py:18(Baidu)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/__config__.py:104(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/format.py:868(DataFrameRenderer)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.11/typing.py:3024(<lambda>)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/what3words.py:27(What3Words)
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        3    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/arrayprint.py:1367(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:1283(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pytz/lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/calendar.py:74(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/groupby/indexing.py:32(GroupByIndexingMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/urllib/request.py:1383(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/extras.py:1655(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:682(Keyword)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/window/rolling.py:683(BaseWindowGroupby)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/computation/ops.py:208(Op)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:233(_coerce_method)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ctypes/__init__.py:321(CDLL)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:2317(_create)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/feedparser.py:122(pushlines)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:785(Filter)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/distance.py:512(geodesic)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:922(PathDistribution)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/parser/_parser.py:394(_ymd)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/maptiler.py:12(MapTiler)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/banfrance.py:11(BANFrance)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/tseries/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/index_tricks.py:255(__init__)
        6    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py:92(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/_policybase.py:281(_sanitize_header)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/masked.py:131(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/streams.py:181(StreamReaderProtocol)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/_encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:123(DeprecatedTuple)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:525(ensure_dtype_can_hold_na)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:219(is_package)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ctypeslib.py:181(_ndptr)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/geolake.py:12(Geolake)
        6    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/csvs.py:101(na_rep)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/element.py:568(IFrame)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/string.py:57(Template)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/timezone.py:47(Timezone)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:467(SelectableGroups)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/sparse/accessor.py:37(SparseAccessor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/random.py:215(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/datetimes.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/records.py:223(record)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/base_events.py:206(_SendfileFallbackProtocol)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/accessors.py:151(ArrowTemporalProperties)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/index_tricks.py:530(__init__)
